Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8
0.0060612275,0.77396303,0.056803957,0.0060546305,0.0060858107,0.0059413756,0.006129238,0.005901687,0.13305916
0.0033765,0.6118969,0.0033622803,0.014504435,0.0033906032,0.014248774,0.05082748,0.0031702644,0.29522285
0.0067794006,0.6913133,0.02507185,0.006793794,0.0955841,0.0066891047,0.0071901223,0.0065503623,0.15402797
0.23471306,0.005067924,0.03547083,0.004661542,0.47927418,0.004600742,0.004754233,0.0046001696,0.22685736
0.00379041,0.49328735,0.035633147,0.003867537,0.003941392,0.0037503818,0.0038693696,0.003673649,0.44818676
0.004648954,0.76750743,0.0045809634,0.0061255693,0.19840837,0.004451963,0.005063569,0.0044177957,0.004795542
0.0052619996,0.04728282,0.0049316483,0.004667316,0.004946348,0.0046541337,0.04093401,0.0046409103,0.8826808
0.0048223836,0.0054099453,0.004598046,0.004417017,0.057185013,0.0043829116,0.0049024075,0.004370005,0.9099123
0.0036350493,0.34281012,0.003527126,0.0034636084,0.003546105,0.014637948,0.022843856,0.014749022,0.5907871
0.007088769,0.49720377,0.0065404773,0.006713803,0.0066124247,0.006365978,0.0067391144,0.0063927895,0.45634288
0.0045605158,0.5776878,0.0045416956,0.0044904165,0.0045638643,0.048502598,0.004579808,0.004504557,0.34656873
0.64713085,0.05831826,0.016532242,0.0024698654,0.01924586,0.002365925,0.16911916,0.0023439368,0.0824739
0.0052093514,0.77714556,0.004802199,0.0047337706,0.0049477103,0.0047799917,0.04269962,0.0047439076,0.15093793
0.0040532276,0.6695281,0.003955495,0.0038785918,0.0041440427,0.003944349,0.0040825773,0.003886418,0.30252716
0.0053918893,0.070999175,0.0054560876,0.005347289,0.0056435317,0.005305699,0.005658151,0.005292804,0.8909054
0.13577579,0.0026855394,0.0024683631,0.03031341,0.4899702,0.0024959838,0.3312604,0.002425167,0.0026051826
0.0029976163,0.28824076,0.0028914672,0.002897948,0.0033274177,0.0029091965,0.16945443,0.0028717986,0.5244094
0.14871198,0.003592576,0.0029972636,0.07908915,0.6911563,0.0032307191,0.06517282,0.0029674747,0.0030816642
0.03956466,0.004457881,0.0042906785,0.0045009446,0.18079568,0.74000776,0.004294963,0.017823707,0.004263759
0.054783642,0.0015511541,0.0014467324,0.0015277597,0.011795709,0.0014212684,0.8930736,0.0014069307,0.032993212
0.06379476,0.15239704,0.00160941,0.0016213601,0.0017536378,0.0016757853,0.14791039,0.0015772937,0.62766033
0.0066007925,0.1292327,0.005701761,0.117806025,0.005969109,0.4107313,0.030876366,0.28711477,0.0059671653
0.70846224,0.06797051,0.0029454767,0.0011127735,0.025668358,0.0638712,0.07346555,0.055306107,0.0011978804
0.094788685,0.15837926,0.010209932,0.008223738,0.4799705,0.0018678717,0.23142624,0.001740871,0.013392937
0.023842359,0.002955044,0.0028427339,0.0027709075,0.8503502,0.0028006325,0.09292055,0.002781827,0.018735765
0.0033949218,0.49019483,0.0033242046,0.003329435,0.003430528,0.003343302,0.003543401,0.0032729395,0.48616648
0.0031602243,0.74359107,0.0030062818,0.0029549967,0.0032668153,0.0029629779,0.0031862012,0.0029320968,0.23493935
0.044087365,0.5106032,0.0038189502,0.0035799225,0.0037629823,0.0036405062,0.0041356483,0.0035093643,0.42286208
0.0019695282,0.46154478,0.0019281982,0.04120489,0.11948631,0.0019037181,0.15138794,0.016331123,0.20424348
0.049861833,0.4068791,0.0044786697,0.0044692466,0.0046475893,0.0047275396,0.06247929,0.0044017886,0.45805493
0.063025616,0.38630036,0.002458827,0.023693014,0.002625006,0.0024312104,0.039328475,0.0023863576,0.47775114
0.0048977192,0.2556179,0.0050166273,0.0063843513,0.0048799017,0.0048060915,0.1167837,0.004707868,0.5969059
0.0033904791,0.15732649,0.0035347573,0.003307702,0.28317824,0.007139182,0.44202092,0.09674353,0.0033586773
0.03228667,0.31201142,0.005495187,0.005371124,0.41947687,0.0053457306,0.20917201,0.0053048353,0.0055361358
0.03772817,0.20575774,0.001465929,0.0014294847,0.02185103,0.006697936,0.09381025,0.0014000143,0.6298595
0.0025544215,0.3129136,0.0025237675,0.0024762086,0.00254435,0.0024876278,0.047318622,0.0024385564,0.6247428
0.0016991512,0.05117717,0.0016358234,0.0015690274,0.0015955671,0.02986269,0.12320239,0.0015302995,0.7877279
0.055526614,0.077881105,0.0018621956,0.04401173,0.042240143,0.0017745103,0.761528,0.013383599,0.0017921351
0.05488947,0.88713783,0.038303,0.0031917768,0.0033536658,0.0031724842,0.0032974547,0.003170792,0.0034836077
0.14235017,0.4458487,0.006329519,0.26048136,0.12144131,0.0059464606,0.006297998,0.005492413,0.005812073
0.019105455,0.7299721,0.003666787,0.0035778228,0.04350882,0.0035080502,0.0722048,0.0034863274,0.12096986
0.013394159,0.059295874,0.725824,0.07754272,0.030160613,0.020602342,0.025833067,0.001089662,0.046257626
0.0034744393,0.38029912,0.0034300713,0.0032885927,0.06405326,0.0033319988,0.003652456,0.0032847235,0.53518534
0.06930075,0.5175899,0.0045885947,0.037802003,0.35195222,0.004664426,0.004712416,0.0045475545,0.0048420457
0.0045157713,0.34379876,0.024880849,0.004381223,0.0048494027,0.004466527,0.23820384,0.0043041343,0.37059957
0.1177143,0.0038512906,0.0036471037,0.068570875,0.45709276,0.0033669807,0.33896565,0.003294757,0.0034962234
0.029053735,0.11910272,0.0026868256,0.002629283,0.32253906,0.0025534516,0.25830182,0.00253165,0.2606015
0.11341084,0.26960707,0.005092155,0.22571194,0.04513814,0.0055059795,0.2977876,0.032710176,0.005036073
0.002988355,0.5306419,0.0030362436,0.0029632656,0.003338466,0.0029533159,0.0032089944,0.06619667,0.38467273
0.004898605,0.7649265,0.0046941456,0.004712246,0.0047477973,0.0047733975,0.0048604487,0.004675107,0.20171168
0.002564652,0.5610707,0.0022482597,0.0022395237,0.0023097834,0.0022328394,0.0792689,0.0022291793,0.3458362
0.11989291,0.10731494,0.0024482254,0.0022528484,0.03293863,0.0023048513,0.7281463,0.002234715,0.0024665338
0.08139509,0.12113864,0.0018653829,0.0018640263,0.0019842284,0.0018381317,0.73877776,0.0018211143,0.049315624
0.6962379,0.0059683705,0.005176212,0.023562383,0.24795596,0.005137417,0.005645923,0.0050403024,0.0052755694
0.32586476,0.17346735,0.004213264,0.004274278,0.19269893,0.0047054817,0.0043318705,0.11161984,0.17882423
0.0044933143,0.35078713,0.0039360365,0.0039015405,0.0041643814,0.0038696944,0.048213404,0.0038639256,0.5767706
0.40612942,0.29229757,0.0027610057,0.0030970853,0.15679957,0.00272289,0.130671,0.0027033044,0.002818124
0.05053715,0.7957687,0.0035894788,0.003575828,0.0038908792,0.0035883556,0.026389703,0.0035478373,0.10911194
0.0062364675,0.09209133,0.0053541674,0.5021199,0.0053880666,0.3719768,0.005713892,0.0054561766,0.0056631793
0.3116497,0.0024378886,0.0022556933,0.0022343548,0.47174132,0.002274218,0.19077931,0.014102541,0.0025250243
0.14792342,0.0468557,0.026737502,0.0018596408,0.57385164,0.0019239974,0.19695844,0.0018783404,0.00201125
0.048521142,0.46803975,0.006337272,0.06973496,0.053643677,0.0061879237,0.0069867647,0.027088692,0.31345987
0.055742472,0.40359676,0.0041666557,0.004232675,0.4014329,0.022526607,0.0045226086,0.004127564,0.099651724
0.0027105948,0.08275435,0.0031959598,0.017088553,0.6900087,0.002513222,0.1436057,0.010273906,0.047849063
0.040977158,0.3354249,0.094948076,0.020484196,0.25758186,0.0039788126,0.12344928,0.0038861947,0.11926953
0.2835726,0.10491529,0.0019445312,0.0019179578,0.17530735,0.16162607,0.24849096,0.0018381146,0.020387135
0.4082009,0.069773294,0.0028864557,0.0026991148,0.21486989,0.0027098109,0.12614459,0.0026637402,0.17005225
0.0041729813,0.6601469,0.004081733,0.00406832,0.0041241227,0.00410186,0.050908275,0.004146956,0.2642489
0.21391958,0.049007088,0.0031520936,0.003169785,0.45788273,0.0030137077,0.26350644,0.0029851613,0.0033633376
0.02731765,0.1232436,0.002311671,0.0023160772,0.027679859,0.0023777965,0.3880616,0.002334397,0.42435738
0.0038470183,0.042636395,0.30842116,0.14464211,0.0037657672,0.43177596,0.0038943083,0.02638962,0.034627777
0.0032173924,0.46773994,0.21619098,0.031788047,0.21086992,0.003187058,0.003342724,0.0030775846,0.06058626
0.19168895,0.09114493,0.0025277222,0.002455529,0.3672825,0.0024634465,0.33734345,0.0024550147,0.0026384357
0.0043770713,0.25843978,0.0041039716,0.0040527163,0.3275829,0.0040692473,0.27973154,0.113276824,0.0043659694
0.002704732,0.40707427,0.0026107922,0.00264508,0.0026960094,0.03735972,0.0027524212,0.002650398,0.5395066
0.0043556243,0.27779695,0.0041188365,0.037290834,0.038640406,0.07052644,0.0042063068,0.0041012047,0.5589634
0.005523939,0.8233041,0.0052853515,0.064100295,0.0315858,0.0062806043,0.053296674,0.0051829033,0.005440289
0.004031686,0.6124548,0.0039018,0.0038842296,0.004073618,0.003916005,0.08527492,0.0041488316,0.27831414
0.004264299,0.64910275,0.0041235373,0.0041071074,0.004350492,0.0041280817,0.110409394,0.0040909667,0.21542345
0.02089584,0.3927318,0.004422232,0.0045177788,0.30440235,0.004433573,0.13099231,0.0044858395,0.13311832
0.005324001,0.73247343,0.005550905,0.021457588,0.21555284,0.0048010573,0.005054701,0.0047308234,0.0050547263
0.08029004,0.1374191,0.0017036587,0.009321519,0.014940751,0.0016834306,0.70415586,0.013387612,0.037098102
0.005352661,0.031512648,0.004850635,0.49932295,0.060076147,0.3412463,0.005318985,0.047140136,0.0051794695
0.029728403,0.3525117,0.005177388,0.10437111,0.11584296,0.031428196,0.29399025,0.00500536,0.061944574
0.005288657,0.34714532,0.08287537,0.011085648,0.3850371,0.0051576043,0.13450475,0.023548359,0.0053571872
0.094611645,0.22110572,0.0022964652,0.0022701211,0.5237391,0.0030398946,0.14820366,0.0022654068,0.002468131
0.031374343,0.0050613657,0.0047831605,0.046887822,0.013465835,0.74675834,0.05124774,0.004569515,0.09585197
0.50362736,0.058535885,0.026305329,0.0012840925,0.06997347,0.011984479,0.3257359,0.0012276834,0.0013257341
0.0032316928,0.6680525,0.003039385,0.0030737144,0.003129883,0.002966027,0.003150507,0.0029577257,0.31039867
0.2577723,0.45095214,0.097451404,0.03431939,0.0074052964,0.0064896727,0.0066322326,0.1323967,0.00658094
0.005372113,0.054817785,0.039398115,0.08164523,0.25521708,0.0053476,0.52827567,0.004947598,0.024978828
0.0053334893,0.48118067,0.0051750643,0.0051551796,0.35891742,0.0051337425,0.12879841,0.0050397757,0.0052662585
0.05765704,0.07978652,0.0046660714,0.15691301,0.030601231,0.65540254,0.004848928,0.004573308,0.0055514807
0.03535796,0.0040400513,0.6828561,0.06606771,0.0803526,0.0040094513,0.05476455,0.06843594,0.0041156528
0.0043653636,0.0037024075,0.8207879,0.05578485,0.0038008355,0.0036036812,0.10054151,0.0036131053,0.003800288
0.13891627,0.0047922893,0.0048506144,0.0047874385,0.6437038,0.06444013,0.12918907,0.004571908,0.004748477
0.6609663,0.09746012,0.001187783,0.0012012578,0.020683052,0.012829078,0.13511655,0.032542266,0.038013563
0.83375597,0.00793176,0.0011827498,0.0013494471,0.028568124,0.0029232772,0.046108644,0.019855924,0.05832409
0.13003619,0.009066837,0.21325135,0.0021236003,0.021994017,0.010457765,0.415853,0.020409051,0.17680813
0.107189275,0.08238793,0.008554017,0.0012020172,0.0013451881,0.015737366,0.07587979,0.0011600113,0.7065444
0.03686563,0.06986031,0.0014069005,0.0013940268,0.0013316206,0.2628952,0.42990446,0.037946682,0.1583952
0.060167663,0.014942918,0.061954573,0.0011875979,0.008626388,0.021190446,0.81428945,0.016350105,0.0012908932
0.0150615955,0.0039736144,0.08171009,0.0039642584,0.35437605,0.34481874,0.1880478,0.0037276996,0.0043201046
0.005252178,0.37544248,0.058772217,0.15167925,0.005577251,0.005420684,0.327283,0.0647243,0.005848625
0.040403556,0.15041132,0.0036568483,0.26424712,0.033616718,0.003401781,0.4971511,0.003346242,0.0037653013
0.004743023,0.2723547,0.33024332,0.15824397,0.0047329045,0.004562745,0.20086569,0.019367488,0.0048862468
0.0022024743,0.002046256,0.0024531286,0.0093021635,0.002265567,0.00206553,0.736895,0.0019601553,0.24080974
0.864658,0.002509868,0.028568948,0.0023835334,0.0026189464,0.013189557,0.06905156,0.0022342198,0.014785516
0.8556563,0.016238205,0.001448016,0.0013440186,0.0015455832,0.017208379,0.09519424,0.0012810777,0.01008418
0.8693882,0.0025789128,0.0027315551,0.0024643785,0.002563136,0.015350809,0.09974852,0.0024118512,0.0027625319
0.06799971,0.0018127549,0.0017715378,0.0836942,0.013742441,0.005400081,0.47064847,0.025933735,0.3289971
0.0017619613,0.057501704,0.47419155,0.07676817,0.0016845656,0.01027828,0.36415598,0.0014982839,0.012159559
0.002679917,0.08864642,0.3378132,0.0026675302,0.19474608,0.0028557114,0.2840658,0.01150316,0.07502219
0.121724166,0.0025108508,0.0023268939,0.0023308215,0.07292583,0.0023448572,0.572253,0.0022484038,0.22133525
0.13308136,0.01491599,0.09064907,0.0024784622,0.0020656926,0.0018870482,0.70068675,0.0018346197,0.052400954
0.005958815,0.6981882,0.080335096,0.0058626793,0.15082712,0.005940062,0.0060745673,0.0059028654,0.040910687
0.06301861,0.55206144,0.032341756,0.00547685,0.0050779944,0.004857807,0.005054295,0.005392368,0.32671884
0.23752832,0.013646248,0.047668528,0.01874633,0.0065008895,0.001195734,0.66838664,0.0050799227,0.0012474495
0.026567144,0.65639096,0.0040439097,0.0039617727,0.0040275217,0.018598767,0.0043384223,0.0039057373,0.27816576
0.01960979,0.08672726,0.42105058,0.12986831,0.109780274,0.0015792134,0.22811088,0.0015886186,0.0016849639
0.0046569942,0.0015761531,0.014156554,0.0014574033,0.0014996025,0.0014624987,0.9253093,0.0014352144,0.04844625
0.0814603,0.0015533802,0.38313875,0.008341495,0.027811483,0.013160978,0.402792,0.04128074,0.040460903
0.0014292519,0.44125178,0.03812902,0.0013591051,0.04055254,0.020829462,0.36469653,0.0014490028,0.09030336
0.082418896,0.09174809,0.29832095,0.0026246211,0.059096947,0.020752834,0.40694273,0.0024271319,0.03566773
0.015741153,0.055039324,0.6737147,0.0015181853,0.0017106257,0.010070467,0.23911849,0.0014774249,0.001609669
0.010037021,0.05308976,0.027836032,0.0019422751,0.02342555,0.0026128956,0.8582668,0.0018217863,0.020967878
0.034171376,0.31010413,0.0029306794,0.0027934548,0.0030317155,0.014963959,0.14335506,0.0027369317,0.48591268
0.0014907286,0.3397433,0.027470432,0.10940455,0.04529442,0.014555548,0.35199484,0.020859277,0.089186974
0.022450818,0.0794369,0.46767637,0.001822734,0.13768347,0.063094415,0.19945861,0.014315299,0.014061359
0.0032546474,0.2700276,0.38430798,0.0039348486,0.04474572,0.014824587,0.2510881,0.00315911,0.024657402
0.0015155973,0.060251527,0.0019206536,0.0014340747,0.0014667368,0.0013507517,0.9292042,0.0013282552,0.0015281431
0.054432407,0.4314395,0.0032989532,0.003333305,0.0034031905,0.026951917,0.0434946,0.013562216,0.4200839
0.0033586589,0.4043577,0.017782208,0.275289,0.17003259,0.0033499561,0.11875717,0.003285053,0.0037876691
0.0018023427,0.17019948,0.06959098,0.47240493,0.1120652,0.017384449,0.11224151,0.001723537,0.042587593
0.08062612,0.1326534,0.5562562,0.0013557813,0.092647985,0.006250773,0.12739871,0.0013223623,0.0014886155
0.0042654383,0.31517193,0.0043610744,0.021199742,0.04757638,0.004110536,0.15854606,0.061493076,0.38327575
0.16656584,0.008566778,0.0078105447,0.12545606,0.0077154366,0.007939164,0.66126806,0.0071812505,0.007496896
0.05381498,0.07267552,0.5490706,0.0015125893,0.122801706,0.0014817631,0.18014006,0.0014670911,0.017035732
0.16657642,0.067528166,0.040881876,0.2160039,0.13261011,0.038696926,0.19046584,0.018443096,0.12879357
0.022437256,0.28393045,0.0035581533,0.00347853,0.0037163114,0.0035575968,0.31938243,0.0034627565,0.35647646
0.0028945818,0.25564483,0.002742129,0.0026599865,0.04167051,0.010400833,0.019634198,0.061489053,0.6028639
0.02078648,0.15487519,0.18612045,0.2760955,0.053183187,0.0018205302,0.30332878,0.0017982239,0.0019915928
0.057603355,0.3396995,0.0039167535,0.046026304,0.030060684,0.004069277,0.5096302,0.004764121,0.004229737
0.22368817,0.0020314602,0.020099837,0.05087997,0.0453987,0.05201978,0.6020076,0.0018779475,0.0019965975
0.0042405687,0.21571735,0.068160534,0.26771572,0.21411733,0.004103827,0.21767041,0.0040207636,0.0042535807
0.04834707,0.06479842,0.23020525,0.030192073,0.10320471,0.021217858,0.4700747,0.002274919,0.029684924
0.06071078,0.25786707,0.20034419,0.2251482,0.17517054,0.0035897358,0.07016152,0.0034651342,0.0035429054
0.051538873,0.003086526,0.07467536,0.14687191,0.40132505,0.002933805,0.26314887,0.0026099952,0.053809594
0.009121233,0.02507181,0.61375856,0.046040334,0.07242451,0.055072997,0.13698529,0.026505683,0.015019633
0.07793287,0.21124463,0.05716608,0.2896452,0.10391307,0.0031788887,0.24927731,0.0031388788,0.004502965
0.22590892,0.092046075,0.030742383,0.004199241,0.035009667,0.0954196,0.4985588,0.014620526,0.0034948168
0.091241516,0.50718033,0.004044596,0.01660822,0.04714834,0.049400102,0.004113084,0.003718559,0.27654526
0.7185,0.07091105,0.0030609653,0.0036771214,0.003228618,0.0031202382,0.18153235,0.012845388,0.0031242573
0.0032298972,0.405043,0.0036769584,0.026332716,0.01558809,0.003027196,0.12263645,0.0029932987,0.41747236
0.036187142,0.293341,0.0028696114,0.003061895,0.032125846,0.0029057735,0.07843097,0.0028397162,0.548238
0.06925847,0.0035835886,0.14259802,0.0031935272,0.0034495527,0.0033623627,0.7205632,0.0031016092,0.050889652
0.0023045156,0.12868959,0.051388633,0.0021661296,0.3688617,0.01698028,0.42515895,0.0021323361,0.0023179657
0.17045227,0.061780047,0.01354109,0.0022175785,0.5826008,0.0021350263,0.16296405,0.0021225438,0.002186662
0.1036537,0.12688068,0.1625887,0.15244757,0.08883388,0.03563253,0.27054587,0.018012308,0.041404806
0.095049545,0.4073074,0.07035929,0.016687429,0.0036495072,0.0034539092,0.004348369,0.0033811312,0.39576343
0.0026169058,0.0023960944,0.551537,0.03681284,0.07050584,0.002341323,0.2964491,0.02344017,0.013900689
0.21685809,0.3007627,0.003920283,0.045491252,0.10356274,0.032280225,0.22448294,0.0037666454,0.0688751
0.05669933,0.0023403952,0.0022002142,0.014580089,0.5679404,0.0022198653,0.18656245,0.0020953817,0.16536184
0.09264598,0.021999566,0.46795273,0.0016115591,0.14953089,0.0015601336,0.23240297,0.0015378785,0.030758232
0.008525785,0.070911966,0.028477907,0.0016366423,0.74523723,0.0017654122,0.085992746,0.001576014,0.055876367
0.0065390705,0.02933883,0.120263055,0.1730341,0.047817264,0.015840016,0.5935076,0.012561519,0.0010984503
0.014873275,0.02432077,0.011346234,0.002211064,0.002280094,0.0022099807,0.93821883,0.0021273359,0.0024123625
0.04715854,0.060984455,0.062984504,0.039483152,0.21467015,0.0017767524,0.569343,0.0017182596,0.0018812225
0.019868417,0.109481156,0.01690253,0.00275555,0.4496608,0.002842091,0.3928741,0.0027461266,0.00286914
0.11660593,0.15219247,0.19053352,0.23430042,0.05468721,0.0024708952,0.14745922,0.022075774,0.07967448
0.020762153,0.03134442,0.33024678,0.0018828984,0.1726683,0.0019474423,0.39315754,0.0021042745,0.045886144
0.1050751,0.0025469426,0.3939742,0.0023121678,0.058726605,0.04877059,0.37617862,0.01000087,0.002414891
0.0040441216,0.0568128,0.019576909,0.0038164407,0.019977171,0.003570863,0.7837157,0.0035406982,0.10494524
0.002881184,0.39290404,0.023144942,0.002952049,0.0076899487,0.0028070854,0.13838457,0.02123552,0.40800062
0.16733232,0.025928995,0.04102745,0.015748298,0.5065608,0.0022510989,0.20988654,0.028890215,0.0023742858
0.16058701,0.08349529,0.10155705,0.07969399,0.072438225,0.009822218,0.48889816,0.0017218589,0.0017861262
0.019073157,0.09218119,0.3779974,0.0016996723,0.0016646464,0.0015944111,0.46172878,0.0015500407,0.04251069
0.0029630177,0.58546364,0.0029392366,0.020815032,0.36444694,0.002778254,0.0030157722,0.014490478,0.003087581
0.040223755,0.001548332,0.50656724,0.0013825708,0.0015125151,0.034485854,0.31059793,0.005787724,0.09789404
0.13749655,0.022231074,0.039201293,0.0015888402,0.04008699,0.013303976,0.4663813,0.0014682715,0.27824175
0.21289565,0.0920279,0.041284505,0.0012713596,0.47315162,0.0014907167,0.110411175,0.0012387475,0.06622836
0.012983178,0.23394112,0.010639618,0.0016312168,0.0016921349,0.0016318569,0.27401644,0.0015978863,0.46186656
0.022292545,0.57859576,0.08614179,0.0017679277,0.022010736,0.021267902,0.19536555,0.025744153,0.04681368
0.0026246074,0.18129,0.0022920852,0.43940026,0.037955716,0.0022716338,0.2995587,0.03205307,0.0025539538
0.06989264,0.32627657,0.004959344,0.003789615,0.3831493,0.003689387,0.18324775,0.0034579744,0.021537488
0.09407446,0.23844571,0.0027985668,0.0025595888,0.02099554,0.0025017422,0.15252313,0.0024797288,0.48362157
0.0018342125,0.02120762,0.2127721,0.14124753,0.10506343,0.025236474,0.47879416,0.012186998,0.0016574326
0.004759454,0.60776854,0.037256256,0.0041347407,0.021663733,0.004121836,0.004401636,0.004072989,0.31182086
0.00535235,0.5570251,0.005221064,0.005151091,0.028734583,0.0051740604,0.22821319,0.0053022113,0.15982641
0.21664429,0.00286529,0.03612263,0.150187,0.22807683,0.0025325075,0.35838783,0.0025237065,0.002659943
0.07578916,0.14969076,0.013226148,0.0029223082,0.53740233,0.0026099535,0.20155403,0.0025947436,0.014210611
0.004997668,0.17074545,0.029568335,0.005423091,0.6012949,0.004579251,0.17394774,0.004527407,0.0049161604
0.25049356,0.0036449612,0.003465912,0.0033807359,0.021523489,0.15584578,0.54351395,0.014584373,0.003547211
0.06353328,0.29690135,0.04843638,0.0030910932,0.0031508135,0.003089158,0.17002305,0.015146853,0.39662802
0.026043294,0.095398456,0.013292534,0.0017955694,0.040207114,0.025599372,0.42521575,0.0019235759,0.3705243
0.0024796817,0.06937368,0.2559538,0.0024460854,0.045803074,0.01320343,0.5237253,0.00237486,0.08464009
0.09803522,0.0980996,0.33536997,0.013231611,0.1664342,0.011687757,0.21876398,0.02048351,0.037894193
0.06883018,0.23043913,0.43229055,0.0027207034,0.024118386,0.0027142793,0.23339415,0.002711345,0.0027813653
0.04457271,0.16861725,0.03523025,0.08227078,0.0022914226,0.002214357,0.59880346,0.031297762,0.034702018
0.058085263,0.025643455,0.02636632,0.00140898,0.059475765,0.035162687,0.7072695,0.0015698575,0.08501817
0.032825474,0.008883002,0.0032151404,0.043401763,0.036584377,0.0033224477,0.83291,0.0031550548,0.035702754
0.15481749,0.32387266,0.024675,0.0023801792,0.002444553,0.0023923996,0.002497491,0.0023106404,0.48460957
0.09707876,0.20628227,0.0042997934,0.004243299,0.5105917,0.004272772,0.16477323,0.004127493,0.0043307547
0.0049098246,0.17306854,0.24465322,0.22536063,0.07184522,0.0031354423,0.20581071,0.03480693,0.036409527
0.056686446,0.0018906543,0.5460009,0.022789054,0.120270684,0.0015942061,0.23328103,0.0157446,0.0017425813
0.016827667,0.0015989975,0.3910181,0.15049884,0.14095446,0.018226609,0.23070802,0.020937873,0.029229447
0.01609778,0.09221647,0.055726226,0.00172544,0.0017538912,0.001709571,0.7878184,0.0016786337,0.04127357
0.10413842,0.028399037,0.030638374,0.03315518,0.42817894,0.0015004955,0.37075055,0.0014500609,0.0017889807
0.002586401,0.24864103,0.03400747,0.24139553,0.036245957,0.002482681,0.42957348,0.0024302306,0.0026372941
0.025126535,0.023284849,0.39869153,0.04469753,0.084235445,0.0011616528,0.42045185,0.0011380413,0.001212471
0.027589686,0.12322457,0.0017592662,0.0016700708,0.0017554819,0.0016360674,0.09738647,0.0016137467,0.7433647
0.0637205,0.028805226,0.36095777,0.06216133,0.107865706,0.012571587,0.35651678,0.0058402554,0.0015608313
0.055642195,0.054524947,0.20218146,0.29543087,0.11515109,0.0011117565,0.22479996,0.001118936,0.050038815
0.023114763,0.2762322,0.0022216863,0.0018789924,0.017786145,0.012819567,0.033630487,0.018487316,0.6138288
0.009992838,0.042367157,0.37555453,0.07842119,0.23937738,0.02765524,0.22293428,0.0017603401,0.0019371773
0.028127955,0.67404443,0.0055896277,0.005584503,0.005692283,0.005488711,0.00574574,0.005393017,0.26433372
0.0024322728,0.2228336,0.015440078,0.0024122598,0.09763184,0.011119112,0.002408634,0.009061861,0.63666034
0.062927485,0.022431,0.48427692,0.054604992,0.06374741,0.0058103385,0.29247323,0.012617347,0.0011112957
0.012703512,0.09288262,0.5567168,0.012727862,0.011322381,0.019106455,0.19464596,0.08836363,0.011530631
0.26790348,0.1687686,0.037075803,0.027455142,0.101797745,0.041075766,0.33976337,0.014437363,0.0017227242
0.12242449,0.31357774,0.004193605,0.0035699313,0.3017972,0.003523621,0.2436464,0.0034743997,0.0037926508
0.067091815,0.20233254,0.0026326915,0.01285238,0.0026963442,0.012573033,0.15279219,0.011819149,0.53520983
0.053234875,0.1548815,0.0027959838,0.0026966908,0.002836435,0.017855505,0.6795174,0.0026848004,0.08349675
0.1581156,0.03547938,0.013159175,0.01164755,0.6206302,0.001480092,0.15632324,0.0014399427,0.0017248973
0.015718263,0.549152,0.01681225,0.002017627,0.0021325073,0.0020771513,0.056353454,0.008544914,0.34719184
0.0797665,0.1516205,0.002231174,0.4282257,0.16302563,0.0019348093,0.11571026,0.00898911,0.04849641
0.0119902175,0.18570954,0.06967818,0.32385656,0.18534891,0.0012997198,0.20456174,0.0013966407,0.016158512
0.025455622,0.052874632,0.09540002,0.009553337,0.11806516,0.0013207502,0.6842051,0.006152224,0.006973094
0.016697222,0.09562501,0.26593003,0.001564793,0.103273384,0.012664638,0.4946433,0.007978255,0.0016233589
0.004209132,0.53465027,0.003929607,0.0038981868,0.0042876853,0.021950139,0.071534775,0.0039080405,0.3516321
0.02508992,0.0017533029,0.3671607,0.010625069,0.10346709,0.017028108,0.34623662,0.0016142686,0.12702493
0.0042333207,0.5800639,0.0042725313,0.004128473,0.0047551254,0.0041557136,0.0045581786,0.004077648,0.3897552
0.07293322,0.41755328,0.033055082,0.0031345452,0.003187136,0.003030051,0.0031031913,0.002977631,0.46102586
0.001394237,0.07662223,0.5728824,0.04222038,0.0013398135,0.0033735295,0.2210252,0.049241904,0.031900275
0.002215629,0.11016884,0.18843028,0.0021898341,0.0021877845,0.0023548682,0.6882162,0.00205842,0.0021781456
0.018739609,0.39834717,0.0031237593,0.0029933676,0.00306238,0.0031002043,0.07773918,0.0029851543,0.4899092
0.081098974,0.048301496,0.0015173488,0.0014259653,0.68385667,0.0013928158,0.17949784,0.0013568262,0.0015520873
0.002520193,0.4249232,0.045376465,0.002355106,0.002500896,0.022354629,0.3452715,0.0022594433,0.15243858
0.014459982,0.29153365,0.0027513984,0.011238834,0.0029105893,0.012601805,0.14538454,0.0026031449,0.5165161
0.028894983,0.012279476,0.1390046,0.13049579,0.028902702,0.0016667888,0.5117336,0.038613386,0.108408704
0.043198995,0.35330012,0.06680735,0.14168361,0.18101546,0.0051236083,0.19880694,0.004864549,0.00519937
0.02609697,0.06734454,0.37563473,0.00926981,0.003990657,0.001934589,0.44740444,0.008199706,0.060124535
0.0042502913,0.7595574,0.03723621,0.0045253043,0.03762214,0.00411416,0.12774388,0.020617142,0.004333393
0.005250917,0.32362428,0.13466763,0.20361881,0.00477235,0.13844754,0.11914558,0.06428855,0.006184208
0.054110054,0.15092438,0.018931145,0.1016402,0.0019600012,0.0018559743,0.6215067,0.033962283,0.015109307
0.0025948242,0.0881837,0.45053515,0.09422788,0.11532565,0.0269737,0.20126174,0.018431554,0.002465791
